Time,Weibo,Weibo_id,Main_text,Original(0/1),Numbers_of_lilkes,Numbers_of_reposts,Number_of_comments,Training(0/1),Labels,Sublabels,Covid(0/1),Response(0/1)
1/19/2020,TrendingSearch,,何九华 脚踝,,175067,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,马思纯模仿小黄人,,173477,,, , , , , 
1/19/2020,TrendingSearch,,如果一生平凡你会后悔吗,,164654,,, , , , , 
1/19/2020,TrendingSearch,,全家50多人为101岁老人庆生,,155950,,, , , , , 
1/19/2020,TrendingSearch,,被表白后最奇葩的回绝方式,,153795,,, , , , , 
1/19/2020,TrendingSearch,,宋寅,,149856,,, , , , , 
1/19/2020,TrendingSearch,,南方和北方过年的差距,,148788,,, , , , , 
1/19/2020,TrendingSearch,,孩子输液家长打断护士鼻骨,,141278,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/19/2020,TrendingSearch,,人民日报评开车进故宫,,132639,,, , , , , 
1/19/2020,TrendingSearch,,日本将进行高考制度改革,,123584,,, , , , , 
1/19/2020,TrendingSearch,,第六感很准的一次经历,,123491,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,你大概多久没回家了,,123476,,, , , , , 
1/19/2020,TrendingSearch,,女生过年三件套,,118074,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,肖战 不骄不躁戒熬夜,,108338,,, , , , , 
1/19/2020,TrendingSearch,,中福在线,,101367,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/19/2020,TrendingSearch,,父母说过哪些伤人的话,,92831,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,吐槽大会,,91938,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,南极午夜冰山,,89033,,, , , , , 
1/19/2020,TrendingSearch,,李庚希跟徐峥要易烊千玺演唱会门票,,86452,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,詹青云 BBking,,81088,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,泫雅泳池中与男友接吻,,3402866,,, , , , , 
1/19/2020,TrendingSearch,,新疆喀什6.4级地震,,2837436,,,1,Domestic_news,Current_affairs_disasters,0,0
1/19/2020,TrendingSearch,,小鸡拜年得敬业福,,2540493,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,爱情公寓弹幕,,2316482,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,爱的迫降 金秀贤出场,,1982968,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,梁龙上快本了,,1734507,,, , , , , 
1/19/2020,TrendingSearch,,爱的迫降,,1214833,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,国家统计局谈出生人口减少原因,,965774,,, , , , , 
1/19/2020,TrendingSearch,,父亲批梅根当皇宫是沃尔玛,,965326,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,iBoy被男粉亲了,,964949,,, , , , , 
1/19/2020,TrendingSearch,,锦衣之下,,964910,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,新型冠状病毒传染来源还未找到,,854950,,, , , , , 
1/19/2020,TrendingSearch,,森蝶手臂线条,,730903,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,我们的歌总决赛,,660102,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,2019年全国结婚登记947.1万对,,546374,,,1,Domestic_news,Current_affairs_trends,0,0
1/19/2020,TrendingSearch,,肖战那英合唱心动,,544957,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,大学生帮人搬行李突然血崩,,532095,,, , , , , 
1/19/2020,TrendingSearch,,浙江教育厅厅长的灵魂拷问,,530798,,, , , , , 
1/19/2020,TrendingSearch,,妈妈在家时点外卖有多刺激,,501214,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,杨洋白色真空西装,,500899,,, , , , , 
1/19/2020,TrendingSearch,,少年救人发现溺水者是爷爷,,463461,,, , , , , 
1/19/2020,TrendingSearch,,南安普顿大学邮件,,384778,,, , , , , 
1/19/2020,TrendingSearch,,伍佰 我怎么这么厉害,,376424,,, , , , , 
1/19/2020,TrendingSearch,,考拉妈妈担心宝宝安危拒绝被救,,344032,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,四川3名医生被患者家属打,,290944,,, , , , , 
1/19/2020,TrendingSearch,,如果可以租个对象回家过年,,253448,,, , , , , 
1/19/2020,TrendingSearch,,追星女孩缺钱的原因,,246159,,, , , , , 
1/19/2020,TrendingSearch,,滨崎步儿子生父,,244451,,, , , , , 
1/19/2020,TrendingSearch,,女生有多爱囤货,,237905,,, , , , , 
1/19/2020,TrendingSearch,,爸爸太沙雕了该怎么办,,222717,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,武汉机场火车站检测体温,,217289,,, , , , , 
1/19/2020,TrendingSearch,,许光汉雪地大片,,216361,,, , , , , 
1/19/2020,TrendingSearch,,欧阳娜娜流星耳坠,,215131,,, , , , , 
1/19/2020,TrendingSearch,,肥胖和糖尿病或会传染,,205005,,, , , , , 
1/19/2020,TrendingSearch,,2020年北京高考时间变为4天,,197104,,, , , , , 
1/19/2020,TrendingSearch,,为了吸猫可以有多努力,,196361,,, , , , , 
1/19/2020,TrendingSearch,,想见你,,188457,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,孩子被捏脸之后的样子,,182571,,, , , , , 
1/19/2020,TrendingSearch,,姚舜熙,,181039,,, , , , , 
1/19/2020,TrendingSearch,,鼠年戒指,,175596,,,1,Soft_news,Soft_news_casual,0,0
1/19/2020,TrendingSearch,,歼20歼16歼10C同框起飞,,174618,,, , , , , 
1/19/2020,TrendingSearch,,阿云嘎费玉清囚鸟,,172180,,, , , , , 
1/19/2020,TrendingSearch,,爱的迫降11集预告,,159925,,, , , , , 
1/19/2020,TrendingSearch,,山西朔州神头泉美如仙境,,155374,,, , , , , 
1/19/2020,TrendingSearch,,女子带小孩向窨井扔鞭炮引爆炸,,155104,,, , , , , 
1/19/2020,TrendingSearch,,民工大叔车站外换15元新鞋,,153807,,, , , , , 
1/19/2020,TrendingSearch,,重庆景区回应让猪蹦极,,153789,,, , , , , 
1/19/2020,TrendingSearch,,你吃过最难吃的外卖,,144361,,, , , , , 
1/19/2020,TrendingSearch,,林俊杰Tiffany合影,,129381,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/19/2020,TrendingSearch,,扎克伯格称AR和VR将解决住房危机,,127727,,, , , , , 
1/20/2020,TrendingSearch,,武汉卫健委发布病毒性肺炎高发注意事项,,3122056,,,1,Domestic_news,Current_affairs_society&issues,1,0
1/20/2020,TrendingSearch,,深圳另有8例新型冠状病毒肺炎观察病例,,1869412,,, , , , , 
1/20/2020,TrendingSearch,,春节尬聊变畅聊,,1722926,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,赵忠祥遗体告别仪式,,1055599,,, , , , , 
1/20/2020,TrendingSearch,,浙江发现5例武汉来浙并有发热等症状患者,,1023506,,,1,Domestic_news,Current_affairs_trends,0,0
1/20/2020,TrendingSearch,,彭麻麻没来她在家里忙,,1008222,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,两中国公民在马德里街头相继遇害,,984315,,, , , , , 
1/20/2020,TrendingSearch,,李子维好惨,,878918,,, , , , , 
1/20/2020,TrendingSearch,,地震不跑拿起电话喊停列车,,807341,,, , , , , 
1/20/2020,TrendingSearch,,梅根退出英王室之际获女王称赞,,637698,,, , , , , 
1/20/2020,TrendingSearch,,权志龙 蓝色西装,,605840,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,北京确诊2例新型冠状病毒感染肺炎病例,,592339,,,1,Domestic_news,Current_affairs_trends,1,0
1/20/2020,TrendingSearch,,广东确诊1例新型冠状病毒感染肺炎病例,,578058,,, , , , , 
1/20/2020,TrendingSearch,,武汉新增新型肺炎136例,,566403,,, , , , , 
1/20/2020,TrendingSearch,,孙怡 可爱,,538609,,, , , , , 
1/20/2020,TrendingSearch,,喜马拉雅雪崩四名游客失联,,521496,,, , , , , 
1/20/2020,TrendingSearch,,爱情公寓弹幕,,510324,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,妈妈为了我相亲真是拼了,,486852,,, , , , , 
1/20/2020,TrendingSearch,,10万张纸巾能否吸干泳池水,,470365,,, , , , , 
1/20/2020,TrendingSearch,,韩国八成中小学生上补习班,,455288,,,1,International_news,International_affairs_world,0,0
1/20/2020,TrendingSearch,,暴雪之后的加拿大,,442540,,,1,International_news,International_affairs_world,0,0
1/20/2020,TrendingSearch,,当你给男友说没衣服穿时,,383862,,, , , , , 
1/20/2020,TrendingSearch,,大学生帮人搬行李突然血崩,,305994,,, , , , , 
1/20/2020,TrendingSearch,,给对象一个意外拥抱,,283379,,, , , , , 
1/20/2020,TrendingSearch,,大寒,,249931,,, , , , , 
1/20/2020,TrendingSearch,,爱的迫降 金秀贤出场,,247229,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,国内5G手机出货超1377万部,,214418,,,1,Domestic_news,Current_affairs_trends,0,0
1/20/2020,TrendingSearch,,新型冠状病毒传染来源还未找到,,210558,,, , , , , 
1/20/2020,TrendingSearch,,上海加强对可疑病例筛查,,195371,,,1,Domestic_news,Government_policy,1,0
1/20/2020,TrendingSearch,,父亲批梅根当皇宫是沃尔玛,,192256,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,爱的迫降,,190707,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,锦衣之下,,164158,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,C罗梅开二度,,152397,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,菲律宾将火山灰做成砖块,,148007,,, , , , , 
1/20/2020,TrendingSearch,,2019年全国结婚登记947.1万对,,144547,,,1,Domestic_news,Current_affairs_trends,0,0
1/20/2020,TrendingSearch,,梁龙上快本了,,142589,,, , , , , 
1/20/2020,TrendingSearch,,残疾猫咪被安上仿生假肢,,140217,,, , , , , 
1/20/2020,TrendingSearch,,长江入河排污口有6万多个,,137326,,, , , , , 
1/20/2020,TrendingSearch,,去过一次还想再去的城市,,132202,,, , , , , 
1/20/2020,TrendingSearch,,泫雅泳池中与男友接吻,,124787,,, , , , , 
1/20/2020,TrendingSearch,,周深李克勤我们的歌冠军,,121452,,, , , , , 
1/20/2020,TrendingSearch,,梦境成真的一次经历,,109384,,, , , , , 
1/20/2020,TrendingSearch,,英语不好的小哥住酒店,,96171,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,夏威夷枪击案,,92325,,, , , , , 
1/20/2020,TrendingSearch,,五世同堂接力喊妈妈,,91830,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,少年救人发现溺水者是爷爷,,84606,,, , , , , 
1/20/2020,TrendingSearch,,阴阳师更新,,83836,,, , , , , 
1/20/2020,TrendingSearch,,爸爸太沙雕了该怎么办,,83341,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,杨洋白色真空西装,,83049,,, , , , , 
1/20/2020,TrendingSearch,,妈妈在家时点外卖有多刺激,,78820,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,境内确诊217例新型冠状病毒肺炎病例,,5359946,,, , , , , 
1/20/2020,TrendingSearch,,宋丹丹最后一次上春晚,,2421070,,, , , , , 
1/20/2020,TrendingSearch,,湖南春晚明星年夜饭,,2193684,,, , , , , 
1/20/2020,TrendingSearch,,培养一个医生有多难,,1975214,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,袁今夏吃醋,,1468812,,, , , , , 
1/20/2020,TrendingSearch,,绝代双骄myss,,1413546,,, , , , , 
1/20/2020,TrendingSearch,,戚薇李承铉错位牵手图,,1412987,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,上海确诊首例新型冠状病毒感染肺炎,,1324206,,, , , , , 
1/20/2020,TrendingSearch,,李子柒弹棉花,,1060470,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,中国中药协会违规表彰鸿茅药业被处罚,,620511,,, , , , , 
1/20/2020,TrendingSearch,,北京卫健委回应暴力伤医事件,,618117,,, , , , , 
1/20/2020,TrendingSearch,,想见你,,616876,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,钟南山肯定新型冠状病毒肺炎人传人,,614873,,, , , , , 
1/20/2020,TrendingSearch,,木村光希小红帽造型,,576441,,, , , , , 
1/20/2020,TrendingSearch,,粉丝举柴犬吸引刘昊然注意,,479637,,, , , , , 
1/20/2020,TrendingSearch,,外交部回应新型冠状病毒感染肺炎疫情,,472597,,, , , , , 
1/20/2020,TrendingSearch,,一分钟科普冠状病毒,,420665,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/20/2020,TrendingSearch,,王珞丹 2020第一尴尬现场,,420665,,, , , , , 
1/20/2020,TrendingSearch,,武汉发热门诊名单,,420369,,, , , , , 
1/20/2020,TrendingSearch,,网恋和奔现的实际差距,,420346,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,周丽淇怀孕,,420176,,, , , , , 
1/20/2020,TrendingSearch,,ETC不显示过路费被律师起诉,,420033,,, , , , , 
1/20/2020,TrendingSearch,,口红充电宝,,419901,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,医用外科口罩,,395800,,, , , , , 
1/20/2020,TrendingSearch,,不用橡皮筋扎头发,,363937,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,医院该不该设置安检,,348395,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/20/2020,TrendingSearch,,三生三世枕上书定档,,335683,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,林允儿用中文点菜,,315377,,, , , , , 
1/20/2020,TrendingSearch,,央视春晚语言类节目数量破纪录,,306617,,, , , , , 
1/20/2020,TrendingSearch,,王慧文将退出美团具体管理事务,,264274,,, , , , , 
1/20/2020,TrendingSearch,,朝阳医院,,263831,,, , , , , 
1/20/2020,TrendingSearch,,放假后沦为仆人的弟弟们,,258037,,, , , , , 
1/20/2020,TrendingSearch,,当快递停运后的你,,242389,,, , , , , 
1/20/2020,TrendingSearch,,澳大利亚山火灾区降冰雹,,242189,,, , , , , 
1/20/2020,TrendingSearch,,操场埋尸案罪犯杜少平被执行死刑,,236231,,,1,Domestic_news,Criminal&court,0,0
1/20/2020,TrendingSearch,,林俊杰上海演唱会门票,,235744,,, , , , , 
1/20/2020,TrendingSearch,,年龄和辈分不符是什么体验,,223006,,, , , , , 
1/20/2020,TrendingSearch,,弟弟在家是关灯神器,,212003,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,爸妈躺被窝套路儿子做早饭,,190936,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,红灯笼耳环,,186613,,, , , , , 
1/20/2020,TrendingSearch,,男友的硬核道歉方式,,186215,,,1,Soft_news,Soft_news_casual,0,0
1/20/2020,TrendingSearch,,秀智状态,,159542,,, , , , , 
1/20/2020,TrendingSearch,,Lisa斜刘海,,158330,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,2020日本小姐冠军,,153646,,, , , , , 
1/20/2020,TrendingSearch,,浙江发现5例武汉来浙并有发热等症状患者,,130695,,,1,Domestic_news,Current_affairs_trends,0,0
1/20/2020,TrendingSearch,,央视春晚第四次联排,,123395,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/20/2020,TrendingSearch,,电影夺冠提档,,123129,,, , , , , 
1/20/2020,TrendingSearch,,90后小伙中百万年货分给全村,,119353,,, , , , , 
1/20/2020,TrendingSearch,,如何看待女厕设男童小便池,,110362,,, , , , , 
1/20/2020,TrendingSearch,,囧妈提档,,104804,,, , , , , 
1/21/2020,TrendingSearch,,武汉15名医务人员感染新型冠状病毒,,4052460,,, , , , , 
1/21/2020,TrendingSearch,,新型冠状病毒肺炎纳入法定传染病,,2584286,,, , , , , 
1/21/2020,TrendingSearch,,新年要你福气红,,2360729,,, , , , , 
1/21/2020,TrendingSearch,,市民穿睡衣出行被公开曝光,,2324335,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,钟南山肯定新型冠状病毒肺炎人传人,,2316469,,, , , , , 
1/21/2020,TrendingSearch,,2019年百家姓排名,,2260907,,, , , , , 
1/21/2020,TrendingSearch,,想见你,,2231027,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,戚薇李承铉错位牵手图,,2212008,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,操场埋尸案罪犯杜少平被执行死刑,,2154762,,,1,Domestic_news,Criminal&court,0,0
1/21/2020,TrendingSearch,,故宫院长道歉,,2127951,,, , , , , 
1/21/2020,TrendingSearch,,袁今夏吃醋,,2111627,,, , , , , 
1/21/2020,TrendingSearch,,宋丹丹最后一次上春晚,,2076940,,, , , , , 
1/21/2020,TrendingSearch,,木村光希小红帽造型,,2043893,,, , , , , 
1/21/2020,TrendingSearch,,李子柒弹棉花,,1994340,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,粉丝举柴犬吸引刘昊然注意,,1944461,,, , , , , 
1/21/2020,TrendingSearch,,中国中药协会违规表彰鸿茅药业被处罚,,1912628,,, , , , , 
1/21/2020,TrendingSearch,,黄晓明baby为小海绵举办生日宴,,1903839,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,第一次去长沙玩的网友,,1076675,,, , , , , 
1/21/2020,TrendingSearch,,陶勇医生曾帮患者减免费用,,900992,,, , , , , 
1/21/2020,TrendingSearch,,陈可辛表示会和易烊千玺合作,,837673,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,楼上太吵楼下装震楼器回击,,641209,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/21/2020,TrendingSearch,,钟南山,,591300,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/21/2020,TrendingSearch,,查尔斯王子或私下资助哈里夫妇,,559627,,, , , , , 
1/21/2020,TrendingSearch,,巴拉圭监狱75名囚犯挖地道越狱,,535566,,, , , , , 
1/21/2020,TrendingSearch,,朱一龙鼓励医生粉丝,,534505,,, , , , , 
1/21/2020,TrendingSearch,,李栋旭浴缸照,,534010,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,部分美国学校学费翻一倍,,532403,,, , , , , 
1/21/2020,TrendingSearch,,一图看懂新型冠状病毒肺炎,,460009,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/21/2020,TrendingSearch,,中国空间站在轨建造任务将拉开序幕,,453463,,, , , , , 
1/21/2020,TrendingSearch,,郑爽齐刘海造型,,449527,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,王源杨紫张韶涵春晚合唱,,398131,,, , , , , 
1/21/2020,TrendingSearch,,90后过年要花多少钱,,354472,,, , , , , 
1/21/2020,TrendingSearch,,买短乘长或被要求到站下车,,296446,,, , , , , 
1/21/2020,TrendingSearch,,哈登三分17中1,,276401,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,新型冠状病毒传染性比SARS弱,,259901,,, , , , , 
1/21/2020,TrendingSearch,,王珞丹 2020第一尴尬现场,,219522,,, , , , , 
1/21/2020,TrendingSearch,,第一次纹身是什么体验,,189225,,, , , , , 
1/21/2020,TrendingSearch,,培养一个医生有多难,,169059,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,武汉发热门诊名单,,161665,,, , , , , 
1/21/2020,TrendingSearch,,双标的人是什么样子的,,132003,,, , , , , 
1/21/2020,TrendingSearch,,2020日本小姐冠军,,131690,,, , , , , 
1/21/2020,TrendingSearch,,白宫蹦迪现场,,125301,,, , , , , 
1/21/2020,TrendingSearch,,北京卫健委回应暴力伤医事件,,124135,,, , , , , 
1/21/2020,TrendingSearch,,被迫相亲是什么体验,,109246,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,医用外科口罩,,100803,,, , , , , 
1/21/2020,TrendingSearch,,31省份2019年居民收入榜,,86414,,, , , , , 
1/21/2020,TrendingSearch,,口红充电宝,,86249,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,医院该不该设置安检,,86199,,,1,Domestic_news,Current_affairs_society&issues,0,0
1/21/2020,TrendingSearch,,网恋和奔现的实际差距,,85255,,,1,Soft_news,Soft_news_casual,0,0
1/21/2020,TrendingSearch,,三生三世枕上书定档,,70238,,,1,Soft_news,Soft_news_celebrity&social,0,0
1/21/2020,TrendingSearch,,国内确诊291例新型冠状病毒肺炎病例,,5353099,,, , , , , 
1/21/2020,TrendingSearch,,黄冈新增12例新型肺炎,,3918938,,, , , , , 
1/21/2020,TrendingSearch,,发福短信,,3884542,,, , , , , 
1/21/2020,TrendingSearch,,患者给陶勇医生的评价,,2199113,,, , , , , 
